,id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
4657,5ab63209-8eb6-40a2-a788-8d4fdfa3108f,Lone Tree Brewing Co,micro,8222 Park Meadows Dr,,,Lone Tree,Colorado,80124-2746,United States,-104.8942075,39.56298697,3037925822,http://www.lonetreebrewingco.com,Colorado,8222 Park Meadows Dr
4658,dfec0210-90f3-4ada-af1e-b4543f19423b,Lonerider Brewing Co,regional,8816 Gulf Ct Ste 100,,,Raleigh,North Carolina,27617-4628,United States,-78.76254395,35.90357415,9194428004,http://www.loneriderbeer.com,North Carolina,8816 Gulf Ct Ste 100
4661,53869ea0-bee5-4c51-b08c-1866b5cc99e0,Long Beach Beer Lab,micro,518 W Willow St,,,Long Beach,California,90806-2831,United States,-118.2156232,33.8044209,5623413659,http://www.lbbeer.com,California,518 W Willow St
4662,def3d990-95bc-40df-a996-c0eab6f54e08,Long Blue Cat Brewing,micro,298 Rockingham Rd,,,Londonderry,New Hampshire,03053,United States,-71.40209,42.92138,6038188068,https://www.longbluecat.com/,New Hampshire,298 Rockingham Rd
4664,a817db45-c5c8-4b51-981d-e68a2795114f,Long Brewing LLC,micro,29380 NE Owls Ln,,,Newberg,Oregon,97132-7217,United States,-122.9354492,45.3262403,5033498341,http://www.longbrewing.com,Oregon,29380 NE Owls Ln
4665,2562ab61-f1f6-4fb2-bb84-896ea3eb3fbe,Long Ireland Brewing Co,micro,817 Pulaski St,,,Riverhead,New York,11901-3039,United States,-72.67411924,40.9199771,6314034303,,New York,817 Pulaski St
4666,47e1f46b-e172-4f32-882b-c7bdf619fffb,Long Live Beerworks,micro,40R Sprague St,,,Providence,Rhode Island,02907-2578,United States,-71.4260511,41.8093019,,http://www.longlivebeerworks.com,Rhode Island,40R Sprague St
4668,fd13429b-1eee-45ae-818a-bd54b099f845,Long Table Brewing,micro,2895 Fairfax St,,,Denver,Colorado,80207-2748,United States,-104.928343,39.75818024,,,Colorado,2895 Fairfax St
4670,d49a21ea-2506-4bed-b997-531ebe34cb48,Long Valley Pub and Brewery,brewpub,1 Fairmount Rd,,,Long Valley,New Jersey,07853,United States,-74.780486,40.783908,9088761122,,New Jersey,1 Fairmount Rd
4672,fea6b287-57d9-4f14-8eb7-0b7b0813b2b2,Long Wooden Spoon Brewing,micro,4098 Business Park Dr,,,Amarillo,Texas,79110-4233,United States,-101.8832826,35.14284054,8065530397,http://www.lwsbrewing.com,Texas,4098 Business Park Dr
4673,20a3789b-132b-46ab-9333-76e40f489dd9,Longship Brewery,closed,10320 Camino Santa Fe Ste C,,,San Diego,California,92121-3103,United States,-117.1714305,32.90417278,8582467875,http://www.LongshipBrewery.com,California,10320 Camino Santa Fe Ste C
4674,3375a6e0-d081-4996-aa54-f8416ed7b76b,Longtab Brewing Company LLC,micro,4700 Timco W Suite 105,,,San Antonio,Texas,78238-1920,United States,-98.5972829,29.4783203,2106024561,http://www.longtabbrewing.com,Texas,4700 Timco W Suite 105
4675,f58ed632-1a57-4ffc-b2b1-d6a2374bc3a9,Look Long Brewing Company,micro,6550 N Interstate Ave,,,Portland,Oregon,97217-4836,United States,-122.6818062,45.57066185,5032860343,http://www.looklongbrewingcompany.com,Oregon,6550 N Interstate Ave
4676,ae2c76cc-3dd1-4e80-8b90-ebaa1bedec19,Looking Glass Brewing Company,brewpub,115 N Bridge St,,,Dewitt,Michigan,48820-8901,United States,-84.56922371,42.84243629,5175827287,http://www.facebook.com/DeWittBreweryProject/,Michigan,115 N Bridge St
4677,8d9a114b-9303-4544-9d96-7b8f218138f3,Lookingglass Brewery,micro,192 SE Main St,,,Winston,Oregon,97496,United States,-123.4131843,43.12022681,5413788565,http://www.lookingglassbrewery.com,Oregon,192 SE Main St
4678,8171a9b9-6476-4cb2-867c-1b25547c6360,Lookout Brewing Company,micro,103 S Ridgeway Ave,,,Black Mountain,North Carolina,28711-3550,United States,-82.31794593,35.619217,8283575169,http://www.lookoutbrewing.com,North Carolina,103 S Ridgeway Ave
4679,e7c13236-3cde-47c5-83e1-1698ce94e45e,Lookout Farm Brewing And Cider Co,micro,89 Pleasant St,,,Natick,Massachusetts,01760-5669,United States,-71.37096888,42.32235516,5086511539,http://www.lookoutfarmbrewing.com,Massachusetts,89 Pleasant St
4680,e6d58efd-749d-49f2-8430-71c834546227,Loomis Basin Brewing Co,micro,3277 Swetzer Rd,,,Loomis,California,95650-7607,United States,-121.1916448,38.83182018,9162592739,http://www.loomisbasinbrewing.com,California,3277 Swetzer Rd
4681,c652d2e4-4b4f-4e71-8aa7-806b68fa63ea,Loony's Brew,brewpub,3481 Main St,,,Ranier,Minnesota,56668,United States,-93.3474314,48.6152185,2185401001,http://www.loonysbrew.com,Minnesota,3481 Main St
4682,7c56b27e-c6d8-4f39-844d-c663d31ab159,Loose Rail Brewing,micro,37 W Waterloo St,,,Canal Winchester,Ohio,43110-1140,United States,-82.8069082,39.84329,6143216634,http://www.looserailbrewing.com,Ohio,37 W Waterloo St
4683,a2001859-1c36-41d8-b849-c9c0878d11a8,Loose Screw Beer Co.,micro,1511 W McMillan Rd,,,Meridian,Idaho,83646-5172,United States,-116.4125959,43.6479858,2086173078,https://www.loosescrew.beer,Idaho,1511 W McMillan Rd
4685,09f3571c-2b2a-4ce0-9ab4-a65ff80ad968,Loowit Brewing,micro,507 Columbia St,,,Vancouver,Washington,98660-3194,United States,-122.6734331,45.6251071,3605662323,http://www.loowitbrewing.com,Washington,507 Columbia St
4687,8f160bf6-649a-4365-8703-372aed64eca3,Lord Hobo Brewing Co,regional,5 Draper St,,,Woburn,Massachusetts,01801-4521,United States,-71.12892319,42.47603755,7812810809,http://lordhobobrewing.com,Massachusetts,5 Draper St
4689,c757354b-e5a2-403f-9e90-b8f8fc5ab229,Los Angeles Ale Works,micro,12918 Cerise Ave,,,Hawthorne,California,90250-5521,United States,-118.3322768,33.9149155,4244564191,http://www.laaleworks.com,California,12918 Cerise Ave
4690,8024ef15-27bc-41ca-be9c-c975983505f6,Lost 40 brewing,micro,510 McLean St,,,Little Rock,Arkansas,72202-2660,United States,-92.25901,34.74268558,5015545557,,Arkansas,510 McLean St
4691,3a2613dd-86a8-4457-b400-a23f5c10b314,Lost Cabin Beer Co.,micro,1401 W Omaha St Ste 3,,,Rapid City,South Dakota,57701-3163,United States,-103.2422229,44.08401961,6057185678,http://www.lostcabin.beer,South Dakota,1401 W Omaha St Ste 3
4692,b4a0f525-fac9-48ce-a7c3-86e84327fca6,Lost Canoe Brewing Co,closed,1208 10th St,,,Snohomish,Washington,98290-2099,United States,-122.096622,47.9241142,3605683984,http://www.facebook.com/lostcanoebrew,Washington,1208 10th St
4693,e9b37d23-bbe6-4de9-90bf-1ac534f034f5,Lost Coast Brew House,brewpub,1600 Sunset Dr,,,Eureka,California,95503-2401,United States,-124.1892492,40.76719226,7074454484,http://www.lostcoast.com,California,1600 Sunset Dr
4694,f811f1bc-0d7c-4a83-bb70-e4b44eacdc8e,"Lost Coast Brewery and Cafe - Table Bluff Brewing, Inc.",regional,617 4th St,,,Eureka,California,95501-1013,United States,-124.1648141,40.80302047,7074454480,http://www.lostcoast.com,California,617 4th St
4695,c4ca2446-26fe-453c-a7c2-9aa6a63f8ace,Lost Colony Brewery and Cafe,brewpub,208 Queen Elizabeth Ave,,,Manteo,North Carolina,27954-,United States,-75.66954474,35.90949405,2524736666,http://www.lostcolonybrewery.com,North Carolina,208 Queen Elizabeth Ave
4696,348fb7b9-8901-4bf3-a9da-09ca2904ed24,Lost Duck Brewing Co.,brewpub,723 Avenue H # 725,,,Fort Madison,Iowa,52627-2935,United States,-91.31026009,40.63007017,3193728255,http://www.duckbrewing.com,Iowa,723 Avenue H # 725
4698,ea5ebe24-30ce-4eac-882a-cdf8d064251d,Lost Forty Brewing,micro,501 Byrd St,,,Little Rock,Arkansas,72202,United States,-92.260019,34.742845,5013197275,http://www.lost40brewing.com/,Arkansas,501 Byrd St
4699,5c96e81b-09a3-467b-9257-cd6faacc6aae,Lost Friend Brewing Company,micro,2458 Montebello Square Dr,,,Colorado Springs,Colorado,80918-1974,United States,-104.7823626,38.9082661,,http://www.lostfriendbrewing.com,Colorado,2458 Montebello Square Dr
4700,68e53fe7-b140-4e33-94fe-11adb6996e75,Lost Grove Brewing,micro,1026 S La Pointe St,,,Boise,Idaho,83706-2827,United States,-116.2128426,43.608212,2082862258,http://www.lostgrovebrewing.com,Idaho,1026 S La Pointe St
4703,05c41a35-c10b-4275-8eba-ac12ab5c313a,Lost Kingdom Brewery / Firehouse Distillery,micro,7160 Main St,,,Ovid,New York,14521-9401,United States,-76.82281329,42.67724221,6074034020,http://www.firehousedistillery.net,New York,7160 Main St
4706,0725fd86-c6e4-49b2-9aab-df4a02c2e593,Lost Rhino Brewing Co,micro,21730 Red Rum Dr Ste 142,,,Ashburn,Virginia,20147-5870,United States,-77.47673436,39.01564409,5712912083,http://www.lostrhino.com,Virginia,21730 Red Rum Dr Ste 142
4708,692a06a1-3923-4b48-9bd8-cdb9c87ef848,Lost Signal Brewing Company,brewpub,610 W College St,,,Springfield,Missouri,65806-1240,United States,-93.2974611,37.2085049,9723104162,http://www.lostsignalbrewing.com,Missouri,610 W College St
4709,a8527951-694e-41c9-9220-1be979f834f7,Lost Tavern Brewing,micro,782 Main St,,,Hellertown,Pennsylvania,18055-1540,United States,-75.3411606,40.5809687,4848513980,http://www.losttavernbrewing.com,Pennsylvania,782 Main St
4710,db5a667c-b8b3-4477-a482-43fa0dd3086b,Lost Valley Brewing Co,micro,200 Lost Valley Rd,,,Auburn,Maine,04210,United States,-70.280399,44.130958,,,Maine,200 Lost Valley Rd
4712,4a83d1c5-b544-4472-a5ad-46a1cf9255ed,Lost Way Brewery,micro,614 3rd Ave,,,Holdrege,Nebraska,68949-2701,United States,-99.37228235,40.4368517,3089950503,http://www.lostwaybrewery.com,Nebraska,614 3rd Ave
4713,3ee1382d-61b5-4474-9bb0-65fe9182e327,Lost Winds Brewing Co,micro,924 Calle Negocio Ste C,,,San Clemente,California,92673-6208,United States,-117.6070025,33.45199517,9492444288,http://www.lostwindsbrewing.com,California,924 Calle Negocio Ste C
4714,8c740e50-5722-447f-b240-3b1815fb4154,Lot 50 Brewing,micro,112 E Court St,,,Paris,Illinois,61944-2210,United States,-87.70732557,39.61104231,2172511493,http://www.lot50brewing.com,Illinois,112 E Court St
4715,330d1efa-586a-43dd-ad93-613326719806,Lot 713 Craft Brewery,planning,,,,Riverside,California,92506-3208,United States,-117.3961623,33.9533546,,http://www.lot713.com,California,
4718,91d01857-2545-4926-982b-7e67fdd539fe,Loudoun Brewing Co,micro,310 E Market St,,,Leesburg,Virginia,20176-4101,United States,-77.532576,39.09743,5712236097,http://www.loudounbrewing.com,Virginia,310 E Market St
4721,c9ace846-b6fe-46b2-beca-46f8e081548a,Love City Brewing Company,micro,1016 Buttonwood St,,,Philadelphia,Pennsylvania,19123-3703,United States,-75.15509414,39.96067782,,http://www.lovecitybrewing.com,Pennsylvania,1016 Buttonwood St
4722,25b04c9e-5e96-4132-a2ff-c56bdfe06b75,LoveCraft Brewing Co,micro,275 5th St Ste 101,,,Bremerton,Washington,98337-1907,United States,-122.6257694,47.5664595,2067174707,https://www.lovecraftbrewery.com,Washington,275 5th St Ste 101
4723,94eb3df4-0a08-49cc-82af-4364006f756f,Lovelady Brewing Company,micro,20 S Water St,,,Henderson,Nevada,89015-7223,United States,-114.9878974,36.03805558,7028578469,http://www.loveladybrewing.com,Nevada,20 S Water St
4724,6922c3e4-d702-4872-8fe9-30385a052359,Loveland Aleworks,micro,118 W 4th St,,,Loveland,Colorado,80537-5523,United States,-105.0769672,40.39541012,9704057465,http://www.lovelandaleworks.com,Colorado,118 W 4th St
4727,55bc3336-5482-47b0-ae38-f25cf2fa79ec,Lowell Beer Works,brewpub,203 Cabot St,,,Lowell,Massachusetts,01854-,United States,-71.31643612,42.6505753,9789372337,,Massachusetts,203 Cabot St
4728,dca49fa4-340f-489b-84da-c3c4b8389ff2,Lower Forge Brewery,micro,14 S Main St,,,Medford,New Jersey,08055-2414,United States,-74.82362556,39.89909629,6099759532,http://www.lowerforge.com,New Jersey,14 S Main St
4729,7f10f5fb-8cc6-430a-9c8a-50d7817db217,Lowercase Brewing,brewpub,6235 Airport Way S,,,Seattle,Washington,98108-4377,United States,-122.3146374,47.5483294,2062584987,http://www.lowercasebrewing.com,Washington,6235 Airport Way S
4731,4d1d38b6-5514-45bc-a020-74efd0c1bf8f,LTS Brewing Company,micro,2001 32nd Ave NW,,,Rochester,Minnesota,55901-8321,United States,-92.5104808,44.0447412,5072268280,http://www.ltsbrewing.com,Minnesota,2001 32nd Ave NW
4732,aefd86d4-eb51-4aae-bacb-bf1f69025b41,Lubec Brewing Co,brewpub,41 Water St,,,Lubec,Maine,04652-,United States,-66.98348086,44.86083118,2077334555,,Maine,41 Water St
4733,ac190eeb-bbab-4b65-8243-9f103c14bacf,Lucette Brewing Co,micro,910 Hudson Rd,,,Menomonie,Wisconsin,54751-1748,United States,-91.940075,44.875861,7152316836,http://www.lucettebrewing.com,Wisconsin,910 Hudson Rd
4734,3790c27b-c47f-4f4a-843a-6e056eb8a83d,Lucky Bucket Brewing Co,micro,11941 Centennial Rd Ste 1,,,La Vista,Nebraska,68128-5623,United States,-96.099373,41.169693,4027638868,https://www.cutspike.com,Nebraska,11941 Centennial Rd Ste 1
4736,73d6562a-6747-47fb-bc80-57dbc43603fb,Lucky Devil Brewing,contract,Frank H Ogawa Pl,,,Oakland,California,94612,United States,-122.2713141,37.80450396,5109692865,http://www.luckydevilbrewery.com,California,Frank H Ogawa Pl
4737,44c13b00-8a87-4aaa-9db8-a272329ef87e,Lucky Envelope Brewing,micro,907 NW 50th St,,,Seattle,Washington,98107-3635,United States,-122.3691135,47.6648583,2062890425,http://www.luckyenvelopebrewing.com,Washington,907 NW 50th St
4740,7ba87c15-8af2-4dbc-b64f-fd28df2cfe02,Lucky Labrador Beer Hall,brewpub,1945 NW Quimby St,,,Portland,Oregon,97209-1712,United States,-122.6917362,45.53370375,5035174352,http://www.luckylab.com,Oregon,1945 NW Quimby St
4741,27cea017-91b4-4d46-951e-9eaa029a9322,Lucky Labrador Brewpub,micro,915 SE Hawthorne Blvd,,,Portland,Oregon,97214-3545,United States,-122.6564149,45.51247125,5032363555,http://www.luckylab.com,Oregon,915 SE Hawthorne Blvd
4742,19263853-9099-41a4-80ff-0c7e9905e9ee,Lucky Luke Brewing Company,micro,610 W Avenue O Ste 104,,,Palmdale,California,93551-3610,United States,-118.1411039,34.61623136,6612705588,http://www.luckylukebrewing.com,California,610 W Avenue O Ste 104
4746,5add03e6-9a49-4e98-89bd-8bf41dafb72e,Lucky Star Brewery,brewpub,219 S 2nd St,,,Miamisburg,Ohio,45342-2924,United States,-84.28782443,39.63943573,9378662739,http://www.luckystarbrewery.com,Ohio,219 S 2nd St
4747,a76253b7-d902-408b-af47-3cdf10a3e5c0,Lucky Town Brewing Co,micro,1710 N Mill St,,,Jackson,Mississippi,39202-1536,United States,-90.18857808,32.31965604,6017900142,http://www.luckytownbrewing.com,Mississippi,1710 N Mill St
4748,e1d96308-ade4-439a-b4e0-a90552b8b701,Lucky's 1313 Brewpub,brewpub,1313 Regent St,,,Madison,Wisconsin,53715-1254,United States,-89.40765838,43.06766144,6082508989,http://www.luckys1313.com,Wisconsin,1313 Regent St
4749,1d395c71-54a6-4af8-a0a3-21f5946f49ee,Ludington Bay Brewing Co,brewpub,515 S James St,,,Ludington,Michigan,49431-2325,United States,-86.44763415,43.95070214,2312396690,http://ludingtonbaybrewing.com,Michigan,515 S James St
4752,4e0b0d7e-31e4-42a8-abff-30757dc8e330,Lumber House Brewing Company,micro,30741 3rd AVE Suite 133,,,Black Diamond,Washington,98010,United States,-122.010144,47.327123,4254320121,https://lumberhousebrew.com,Washington,30741 3rd AVE Suite 133
4753,79ba2199-ced7-4dc5-a374-cbc05cd8fb39,Lumberbeard Brewing,micro,25 E 3rd Ave,,,Spokane,Washington,99202,United States,-117.4101242,47.65416824,5093815142,https://lumberbeardbrewing.com,Washington,25 E 3rd Ave
4754,97fb454b-8b8b-42e7-a89e-9355de3b76f2,Lumberyard Brewing Co Taproom and Grille,micro,5 S San Francisco St,,,Flagstaff,Arizona,86001-5736,United States,-111.648578,35.1964377,9287792739,http://www.lumberyardbrewingcompany.com,Arizona,5 S San Francisco St
4755,58d2915a-9712-4619-a54b-0dec8d6e64e3,Luminous Brewhouse,micro,504 Broadway St,,,Sheridan,Wyoming,82801-3619,United States,-106.953486,44.80297173,,http://www.luminousbrewhouse.com,Wyoming,504 Broadway St
4756,90d7563e-7ff5-4fb4-aab3-19275c21bd9d,Lumpy Ridge Brewing Co,micro,531 S St Vrain Ave,,,Estes Park,Colorado,80517-7416,United States,-105.503658,40.367158,9702351752,http://www.lumpyridgebrewing.com,Colorado,531 S St Vrain Ave
4758,c883e57f-28d0-4793-bfc4-ef1d02e194e4,Lunar Brewing Co,proprietor,54 E Saint Charles Rd,,,Villa Park,Illinois,60181-2434,United States,-87.97720306,41.88987006,6305302077,http://www.mypsace.com/LunaRbrewingco,Illinois,54 E Saint Charles Rd
4762,c06f078b-daf8-447d-b192-336fc1971b52,Lupulin Brewing - Sioux Falls,brewpub,"2425 S. Shirley Ave, Suite 112",,,Sioux Falls,South Dakota,57106-4332,United States,-96.7772127,43.52471978,6052755544,http://www.lupulinbrewing.com,South Dakota,"2425 S. Shirley Ave, Suite 112"
4763,33228a1a-cbb2-4251-8d61-adae85bf78c4,Lydian Stone Brewery,micro,685 York Haven Rd,,,York Haven,Pennsylvania,17370-9006,United States,-76.7157289,40.0944263,7173846055,http://www.lydianstonebrewing.com,Pennsylvania,685 York Haven Rd
4764,44349854-3a4e-41f1-be35-70dd6bbc9107,Lynchpin Beer Company / The Laundry,brewpub,115 W Shiawassee Ave,,,Fenton,Michigan,48430-2005,United States,-83.70642814,42.792852,8106298852,http://www.lunchandbeyond.com,Michigan,115 W Shiawassee Ave
4765,a39e5f76-1435-4f84-bb48-d9fe56df3055,LynLake Brewery,micro,2934 Lyndale Ave S,,,Minneapolis,Minnesota,55408-2110,United States,-93.2884965,44.9489135,6122249682,http://www.lynlakebrewery.com,Minnesota,2934 Lyndale Ave S
4766,bb0715b7-bf7b-460d-aae4-d5a2ada52773,Lynnwood Brewing Concern,brewpub,4821 Grove Barton Rd,,,Raleigh,North Carolina,27613-1900,United States,-78.71623989,35.87060368,9197850043,http://www.lynnwoodbrewing.beer,North Carolina,4821 Grove Barton Rd
4767,73d0933d-61ce-4b09-be56-2ca9f5bcc482,Lynnwood Brewing Concern,micro,1053 E Whitaker Mill Rd Ste 101,,,Raleigh,North Carolina,27604-5305,United States,-78.62430807,35.80788061,5207779456,,North Carolina,1053 E Whitaker Mill Rd Ste 101
4769,f1e6162d-bdbc-41d8-af4a-a0c940ba9bed,Lyonsmith Brewing Company,micro,138 Water St,,,Penn Yan,New York,14527-1651,United States,-77.05463635,42.65899476,3155365603,http://www.lyonsmithbrewing.com,New York,138 Water St
4771,d8f0b1a8-9976-49b8-8e3d-d38b17496c9c,M.Special Brewing Company,micro,6860 Cortona Dr Ste C,,,Goleta,California,93117-5507,United States,-119.8684287,34.43298751,,http://www.mspecialbrewco.com,California,6860 Cortona Dr Ste C
4772,68cb3ab3-3136-419e-aff6-06d965cfb280,M.Special Brewing Company,micro,634 State St,,,Santa Barbara,California,93101,United States,-119.6977816,34.41874978,,http://www.mspecialbrewco.com,California,634 State St
4773,6fea98ab-5ca3-4876-a1da-d0004045a00d,Mac and Jacks Brewery Inc,regional,17825 NE 65th St Ste B110,,,Redmond,Washington,98052-4995,United States,-122.1026326,47.66431006,4255589697,https://www.macandjacks.com,Washington,17825 NE 65th St Ste B110
4774,2ef707fa-134a-4660-8523-64c0ab830e55,Macatawa Ale Company,micro,102 S River Ave,,,Holland,Michigan,49423-2851,United States,-86.10911659,42.79223968,6168487677,http://www.macatawaalecompany.com,Michigan,102 S River Ave
4775,87f669f2-1318-4fdf-8018-3e590996759d,Machias River Brewing Company,micro,86 Main St,,,Machias,Maine,04654-1150,United States,-67.45804551,44.71446257,2072596001,,Maine,86 Main St
4776,8840fe69-ce15-4d46-ab1f-01f78e0f6375,Machine House Brewery,micro,5840 Airport Way S Ste 121,,,Seattle,Washington,98108-2751,United States,-122.3171301,47.5502618,2064026025,https://www.machinehousebrewery.com,Washington,5840 Airport Way S Ste 121
4777,7a9b2fa2-8e51-4a5c-98c0-a09d99303f39,MachineHead Brewing Co.,planning,,,,Clovis,California,93612,United States,-119.7029194,36.8252277,,,California,
4778,e6bfe52d-1f1e-4c1e-a57e-8f12f481a52c,Mackenzie Brewing Company,micro,932 Meramec Station Rd,,,Valley Park,Missouri,63088,United States,-90.497364,38.537146,6362264148,http://www.mknzbrewing.com,Missouri,932 Meramec Station Rd
4779,9ef4af01-189b-4196-a1cf-96ed6696840e,Mackinaw Brewing Co,brewpub,161 E Front St,,,Traverse City,Michigan,49684-5779,United States,-85.62124459,44.76426455,2319331100,http://www.mackinawbrewing.com,Michigan,161 E Front St
4780,42cbe82e-95a3-4fd4-8d2c-1c3b277fa533,Mackinaw Trail Brewing Company / Mackinaw Trail Winery and Brewery,micro,103 W Lakeshore Dr,,,Manistique,Michigan,49854-1579,United States,-86.2503664,45.9535761,9063412303,http://www.mackinawtrailwinery.com,Michigan,103 W Lakeshore Dr
4781,b261b101-bcad-4384-98a9-8da00ddb71f0,"MacLeod Ale Brewing Company, LLC",micro,14741 Calvert St,,,Van Nuys,California,91411-2706,United States,-118.4540488,34.1817376,8186311963,http://www.macleodale.com,California,14741 Calvert St
4782,1b52a67f-8d6f-428e-835e-4c08ec1df483,Macon Beer Company,proprietor,345 Oglethorpe St,,,Macon,Georgia,31201-3274,United States,-83.630297,32.828235,4782167117,http://www.maconbeer.com,Georgia,345 Oglethorpe St
4784,244e7c7d-7e0b-4c20-bc3d-8707c7c42f34,Mad Beach Brewing,micro,12945 Village Blvd,,,Madeira Beach,Florida,33708-2656,United States,-82.7835534,27.7865945,7273620008,http://www.madbeachbrewing.com,Florida,12945 Village Blvd
4785,9b7ca1bf-2632-4cd5-ae78-e72d9ce082a5,Mad Bomber Brewing Company,micro,9265 N Government Way,,,Hayden,Idaho,83835-8278,United States,-116.7867267,47.75597167,2087627343,http://www.madbomberbrewing.com,Idaho,9265 N Government Way
4786,2db77c0b-76d8-45df-a47a-283d53b171b8,Mad Chef Craft Brewing,brewpub,2023 Miller Rd,,,East Petersburg,Pennsylvania,17520-1624,United States,-76.3496026,40.09366985,7172836469,http://www.madchefcraftbrewing.com,Pennsylvania,2023 Miller Rd
4787,15f89eab-85d7-40df-97bb-dab2bb810c07,Mad County Brewing,brewpub,45 N Main St,,,Marshall,North Carolina,28753-0040,United States,-82.68585484,35.79772897,8286498600,http://www.madisoncountybrewing.com,North Carolina,45 N Main St
4788,588e8cf3-e3e0-44ef-a94f-d3e9231c2237,Mad Duck Craft Brewing Company,brewpub,3085 E Campus Pointe Dr,,,Fresno,California,93710-7526,United States,-119.7346794,36.81180929,5593253825,http://www.madduckcraft.com,California,3085 E Campus Pointe Dr
4790,fd4e8fed-a8a7-451f-ae27-e613538958e0,Mad Fritz,micro,393 Lafata St,,,Saint Helena,California,94574-1405,United States,-122.4584186,38.49985781,7079685058,http://www.madfritz.com,California,393 Lafata St
4791,c48b1465-3ed7-498e-a209-d5427033e44a,Mad Jack Brewing Co / Van Dyck Restaurant & Lounge,brewpub,237 Union St,,,Schenectady,New York,12305-1405,United States,-73.94466273,42.81647276,5183487999,http://www.madjackbrewing.com,New York,237 Union St
4792,fb83d0e7-4260-425b-97b6-6e86d38aee4c,Mad Jack's Mountain Brewery,micro,23 Main St,,,Bailey,Colorado,80421,United States,-105.4774352,39.40651269,3038162337,http://www.madjacksmountainbrewery.com,Colorado,23 Main St
4793,3caf21fd-86fc-4eb8-b5c3-8f447f47500b,Mad Knight Brewing Company,micro,4015 Tennessee Ave,,,Chattanooga,Tennessee,37409-1322,United States,-85.32785692,35.00864326,4238256504,http://www.madknightbrewing.com,Tennessee,4015 Tennessee Ave
4794,9d006d77-28d5-41d3-9781-748bcec556a2,Mad Malts Brewery & Tap Room,micro,109 Maple Ave NW,,,Huntsville,Alabama,35801-4634,United States,-86.585242,34.746475,2564243543,http://www.madmaltsbrewing.com,Alabama,109 Maple Ave NW
4798,4c4398d4-5560-4248-ab68-eae17056697c,Mad Princes Brewing,micro,2537 Bogarts Tavern Rd,,,Buckingham,Pennsylvania,18902,United States,-75.0613301,40.32438895,2676146104,,Pennsylvania,2537 Bogarts Tavern Rd
4799,ce9573b0-30e9-464c-9371-0af1d9b6485a,Mad River Brewing Co,micro,101 Taylor Way,,,Blue Lake,California,95525,United States,-123.992063,40.878682,7076684151,http://www.madriverbrewing.com,California,101 Taylor Way
4801,6ce79fd9-1b5c-4543-94ff-cfc8d9863149,Mad Swede Brewing,micro,2772 S Cole Rd Ste 140,,,Boise,Idaho,83709-8028,United States,-116.273944,43.57693444,2089226883,http://www.madswedebrewing.com,Idaho,2772 S Cole Rd Ste 140
4803,f4db9b09-2c1c-4dc8-b2b6-5a4d6903477a,Madcap Brew Co.,micro,1422 Mogadore Rd,,,Kent,Ohio,44240-7536,United States,-81.372012,41.139183,3305489654,,Ohio,1422 Mogadore Rd
4804,02aa77e2-94f3-49e4-9a47-e8d2d5e85c17,Madcow Brewing Co.,micro,206 SE 166th Ave,,,Portland,Oregon,97233-4202,United States,-122.4924064,45.5034238,,http://www.madcowbrewing.com,Oregon,206 SE 166th Ave
4805,012a9f88-a14a-42eb-b455-1f5671fe8373,Madewest Brewing Company,micro,1744 Donlon St,,,Ventura,California,93003-5673,United States,-119.2354401,34.26181601,8059475002,http://www.madewest.com,California,1744 Donlon St
4806,998ea6f7-1be2-4fb0-8b48-31a983acec3c,Madhouse Brewing Co,micro,501 Scott Ave,,,Des Moines,Iowa,50309-5047,United States,-93.60766907,41.58113315,9165017014,http://www.madhousebeer.com,Iowa,501 Scott Ave
4807,9cfdc1bb-b22c-4e9d-a569-c277a7e44b53,"Madison Brewing Co, Pub and Restaurant",brewpub,428 Main St,,,Bennington,Vermont,05201-2109,United States,-73.1963588,42.8783819,8024427397,http://www.madisonbrewingco.com,Vermont,428 Main St
4809,337b4c62-2460-4ae7-b271-d022058469cc,MadTree Brewing,regional,3301 Madison Rd,,,Cincinnati,Ohio,45209-1132,United States,-84.4239715,39.1563725,5138368733,http://www.madtreebrewing.com,Ohio,3301 Madison Rd
4810,b54b16e1-ac3b-4bff-a11f-f7ae9ddc27e0,MadTree Brewing 2.0,regional,5164 Kennedy Ave,,,Cincinnati,Ohio,45213,United States,-84.4137736,39.1885752,5138368733,http://www.madtreebrewing.com,Ohio,5164 Kennedy Ave
4811,6bbea081-baec-4db3-9647-5a8aeee3e72c,Maelstrom Brewing Company,micro,11014 120th Ave NE,,,Kirkland,Washington,98033-5022,United States,-122.180943,47.6991435,2068416071,http://www.maelstrombrewing.com,Washington,11014 120th Ave NE
4812,7f5b3890-2faf-428f-8855-cd1d3c458b4e,Magic City Brewing Company,micro,161 2nd St NW,,,Barberton,Ohio,44203,United States,-81.60738829,41.01444672,3307039806,http://Www.magiccitybrewingcompany.com,Ohio,161 2nd St NW
4813,f781db23-6391-4db3-a70e-885517e9a6d8,Magic Hat Brewing Co/ North American Breweries,regional,5 Bartlett Bay Rd,,,South Burlington,Vermont,05403-7727,United States,-73.21616773,44.42808692,8026582739,,Vermont,5 Bartlett Bay Rd
